x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138
"[0.0, 0.0, 0.0]","[0.0, -0.222229876633906, -0.035197754634051955]","[0.0, 0.222229876633906, 0.035197754634051955]","[0.0, 0.0, 0.0]","[0.0, 0.222229876633906, -0.035197754634051955]","[0.0, -0.222229876633906, 0.035197754634051955]","[0.0, 0.0, 0.007039550926810391]","[0.0, 0.222229876633906, -0.028158203707241564]","[0.0, -0.222229876633906, 0.042237305560862345]","[0.0, 0.0, 0.007039550926810391]","[0.0, -0.222229876633906, -0.028158203707241564]","[0.0, 0.222229876633906, 0.042237305560862345]","[0.0, 0.0, 0.014079101853620782]","[0.0, -0.222229876633906, -0.021118652780431173]","[0.0, 0.222229876633906, 0.049276856487672736]","[0.0, 0.0, 0.014079101853620782]","[0.0, 0.222229876633906, -0.021118652780431173]","[0.0, -0.222229876633906, 0.049276856487672736]","[0.0, 0.0, 0.021118652780431176]","[0.0, 0.222229876633906, -0.014079101853620778]","[0.0, -0.222229876633906, 0.05631640741448313]","[0.0, 0.0, 0.021118652780431176]","[0.0, -0.222229876633906, -0.014079101853620778]","[0.0, 0.222229876633906, 0.05631640741448313]","[0.0, 0.0, 0.028158203707241564]","[0.0, -0.222229876633906, -0.007039550926810391]","[0.0, 0.222229876633906, 0.06335595834129351]","[0.0, 0.0, 0.028158203707241564]","[0.0, 0.222229876633906, -0.007039550926810391]","[0.0, -0.222229876633906, 0.06335595834129351]","[0.0, 0.0, 0.035197754634051955]","[0.0, 0.222229876633906, 0.0]","[0.0, -0.222229876633906, 0.07039550926810391]","[0.0, 0.0, 0.035197754634051955]","[0.0, -0.222229876633906, 0.0]","[0.0, 0.222229876633906, 0.07039550926810391]","[0.0, 0.0, 0.04223730556086235]","[0.0, -0.222229876633906, 0.007039550926810398]","[0.0, 0.222229876633906, 0.0774350601949143]","[0.0, 0.0, 0.04223730556086235]","[0.0, 0.222229876633906, 0.007039550926810398]","[0.0, -0.222229876633906, 0.0774350601949143]","[0.0, 0.0, 0.04927685648767274]","[0.0, 0.222229876633906, 0.014079101853620789]","[0.0, -0.222229876633906, 0.08447461112172469]","[0.0, 0.0, 0.04927685648767274]","[0.0, -0.222229876633906, 0.014079101853620789]","[0.0, 0.222229876633906, 0.08447461112172469]","[0.0, 0.0, 0.05631640741448313]","[0.0, -0.222229876633906, 0.021118652780431173]","[0.0, 0.222229876633906, 0.09151416204853507]","[0.0, 0.0, 0.05631640741448313]","[0.0, 0.222229876633906, 0.021118652780431173]","[0.0, -0.222229876633906, 0.09151416204853507]","[0.0, 0.0, 0.06335595834129353]","[0.0, 0.222229876633906, 0.02815820370724157]","[0.0, -0.222229876633906, 0.09855371297534549]","[0.0, 0.0, 0.06335595834129353]","[0.0, -0.222229876633906, 0.02815820370724157]","[0.0, 0.222229876633906, 0.09855371297534549]","[0.0, 0.0, 0.07039550926810391]","[0.0, -0.222229876633906, 0.035197754634051955]","[0.0, 0.222229876633906, 0.10559326390215587]","[0.0, 0.0, 0.07039550926810391]","[0.0, 0.222229876633906, 0.035197754634051955]","[0.0, -0.222229876633906, 0.10559326390215587]","[0.0, 0.0, 0.0774350601949143]","[0.0, 0.222229876633906, 0.04223730556086235]","[0.0, -0.222229876633906, 0.11263281482896625]","[0.0, 0.0, 0.0774350601949143]","[0.0, -0.222229876633906, 0.04223730556086235]","[0.0, 0.222229876633906, 0.11263281482896625]","[0.0, 0.0, 0.0844746111217247]","[0.0, -0.222229876633906, 0.04927685648767275]","[0.0, 0.222229876633906, 0.11967236575577667]","[0.0, 0.0, 0.0844746111217247]","[0.0, 0.222229876633906, 0.04927685648767275]","[0.0, -0.222229876633906, 0.11967236575577667]","[0.0, 0.0, 0.09151416204853509]","[0.0, 0.222229876633906, 0.056316407414483134]","[0.0, -0.222229876633906, 0.12671191668258705]","[0.0, 0.0, 0.09151416204853509]","[0.0, -0.222229876633906, 0.056316407414483134]","[0.0, 0.222229876633906, 0.12671191668258705]","[0.0, 0.0, 0.09855371297534549]","[0.0, -0.222229876633906, 0.06335595834129354]","[0.0, 0.222229876633906, 0.13375146760939743]","[0.0, 0.0, 0.09855371297534549]","[0.0, 0.222229876633906, 0.06335595834129354]","[0.0, -0.222229876633906, 0.13375146760939743]","[0.0, 0.0, 0.10559326390215586]","[0.0, 0.222229876633906, 0.0703955092681039]","[0.0, -0.222229876633906, 0.14079101853620782]","[0.0, 0.0, 0.10559326390215586]","[0.0, -0.222229876633906, 0.0703955092681039]","[0.0, 0.222229876633906, 0.14079101853620782]","[0.0, 0.0, 0.11263281482896625]","[0.0, -0.222229876633906, 0.0774350601949143]","[0.0, 0.222229876633906, 0.1478305694630182]","[0.0, 0.0, 0.11263281482896625]","[0.0, 0.222229876633906, 0.0774350601949143]","[0.0, -0.222229876633906, 0.1478305694630182]","[0.0, 0.0, 0.11967236575577667]","[0.0, 0.222229876633906, 0.08447461112172472]","[0.0, -0.222229876633906, 0.1548701203898286]","[0.0, 0.0, 0.11967236575577667]","[0.0, -0.222229876633906, 0.08447461112172472]","[0.0, 0.222229876633906, 0.1548701203898286]","[0.0, 0.0, 0.12671191668258705]","[0.0, -0.222229876633906, 0.0915141620485351]","[0.0, 0.222229876633906, 0.161909671316639]","[0.0, 0.0, 0.12671191668258705]","[0.0, 0.222229876633906, 0.0915141620485351]","[0.0, -0.222229876633906, 0.161909671316639]","[0.0, 0.0, 0.13375146760939743]","[0.0, 0.222229876633906, 0.09855371297534549]","[0.0, -0.222229876633906, 0.16894922224344938]","[0.0, 0.0, 0.13375146760939743]","[0.0, -0.222229876633906, 0.09855371297534549]","[0.0, 0.222229876633906, 0.16894922224344938]","[0.0, 0.0, 0.14079101853620782]","[0.0, -0.222229876633906, 0.10559326390215587]","[0.0, 0.222229876633906, 0.17598877317025977]","[0.0, 0.0, 0.14079101853620782]","[0.0, 0.222229876633906, 0.10559326390215587]","[0.0, -0.222229876633906, 0.17598877317025977]","[0.0, 0.0, 0.1478305694630182]","[0.0, 0.222229876633906, 0.11263281482896625]","[0.0, -0.222229876633906, 0.18302832409707015]","[0.0, 0.0, 0.1478305694630182]","[0.0, -0.222229876633906, 0.11263281482896625]","[0.0, 0.222229876633906, 0.18302832409707015]","[0.0, 0.0, 0.1548701203898286]","[0.0, -0.222229876633906, 0.11967236575577667]","[0.0, 0.222229876633906, 0.19006787502388056]","[0.0, 0.0, 0.1548701203898286]","[0.0, 0.222229876633906, 0.11967236575577667]","[0.0, -0.222229876633906, 0.19006787502388056]"
"[5.3122690782335636e-17, 7.719227331458352e-19, 7.157715876582382e-13]","[5.082550092948855e-17, -0.22219872960834275, -0.03539384918863592]","[5.541988063518272e-17, 0.22219872960834275, 0.03539384919006747]","[8.980934964933981e-17, 3.023415704770981e-13, 1.084530989299917e-12]","[7.236712582597367e-17, 0.22219872960925968, -0.03539384918440935]","[1.0725157347270594e-16, -0.222198729608655, 0.035393849186578404]","[6.884568535531788e-17, -5.73863169517644e-13, 0.007078635991005882]","[7.5875896821083e-17, 0.22219897719888662, -0.028313658813282287]","[6.181547388955276e-17, -0.22219897720003437, 0.04247093079529405]","[8.370655235427994e-17, 8.133520637684581e-13, 0.007078635991127462]","[1.0644018127853001e-16, -0.2221989771984268, -0.028313658814544073]","[6.097292343002987e-17, 0.2221989772000535, 0.042470930796799]","[7.587081086588312e-17, 2.7362672042322753e-12, 0.014156980056813349]","[7.808789594909476e-17, -0.22219918629070942, -0.021234001994136043]","[7.365372578267147e-17, 0.22219918629618193, 0.049547962107762744]","[4.8200058401364434e-17, -2.519477360226232e-12, 0.014156980057089086]","[4.304406050870111e-17, 0.22219918629090485, -0.021234001993994615]","[5.335605629402776e-17, -0.22219918629594382, 0.04954796210817279]","[7.389863682176589e-17, -4.389285071894791e-12, 0.021235079597193184]","[7.539547340038132e-17, 0.222199359706575, -0.01415481364985537]","[7.240180024315046e-17, -0.2221993597153536, 0.05662497284424174]","[4.5513770987477375e-17, 4.589383589266004e-12, 0.021235079597568544]","[4.432915267791701e-17, -0.22219935970624036, -0.014154813650324862]","[4.669838929703774e-17, 0.22219935971541913, 0.056624972845461946]","[7.755219427034634e-17, 6.327710172486498e-12, 0.028312978370006844]","[8.92612810112098e-17, -0.22219950034564825, -0.007076031835595523]","[6.584310752948288e-17, 0.2221995003583037, 0.06370198857560921]","[5.159995339159558e-17, -6.148896653416175e-12, 0.028312978370431285]","[6.097104768282272e-17, 0.22219950034588562, -0.007076031834803577]","[4.2228859100368436e-17, -0.2221995003581834, 0.06370198857566614]","[7.428695487570107e-17, -7.759681715822472e-12, 0.035390716381091536]","[7.650421442852058e-17, 0.22219961119800552, 2.4022080940128143e-6]","[7.206969532288157e-17, -0.22219961121352488, 0.07077903055408906]","[3.3906243612902375e-17, 7.92255577333608e-12, 0.0353907163815196]","[6.628888378207843e-17, -0.22219961119777928, 2.4022081240929194e-6]","[1.5236034437263215e-18, 0.2221996112136244, 0.0707790305549151]","[1.1652893803394964e-16, 9.341795362214302e-12, 0.04246832977314304]","[1.3609854899581616e-16, -0.22219969533205558, 0.00708054388323219]","[9.695932707208312e-17, 0.2221996953507392, 0.0778561156630539]","[1.4445410595660339e-16, -9.198740119781482e-12, 0.042468329773535464]","[1.315776435998843e-16, 0.22219969533231967, 0.007080543884384491]","[1.5733056831332248e-16, -0.22219969535071718, 0.07785611566268644]","[1.7832969517795448e-16, -1.0439822284872149e-11, 0.04954585072634753]","[1.7446836412831038e-16, 0.2221997558882583, 0.014158445077459426]","[1.821910262275986e-16, -0.22219975590913793, 0.08493325637523563]","[1.825400460634233e-16, 1.0567231292268842e-11, 0.04954585072667181]","[1.8616267700919908e-16, -0.22219975588811874, 0.014158445077707589]","[1.7891741511764751e-16, 0.22219975590925323, 0.08493325637563603]","[7.690992446581097e-17, 1.1578737559733462e-11, 0.056623307373703254]","[-6.341755913117554e-18, -0.22219979606252335, 0.021236153989636866]","[1.6016160484473948e-16, 0.22219979608568083, 0.09201046075776964]","[1.507051707340542e-16, -1.1469209270825593e-11, 0.056623307373935075]","[2.855029653503962e-16, 0.22219979606279217, 0.02123615399086881]","[1.5907376117712193e-17, -0.2221997960857306, 0.09201046075700134]","[4.7515828977987697e-17, -1.2272470143626721e-11, 0.06370072373496094]","[1.5189503672945168e-16, 0.22219981909322867, 0.02831371496786419]","[-5.686337877347628e-17, -0.2221998191177736, 0.09908773250205768]","[1.707743941734239e-16, 1.236649895337054e-11, 0.0637007237350839]","[1.2865601065997285e-16, -0.2221998190931484, 0.02831371496807384]","[2.1289277768687497e-16, 0.2221998191178814, 0.09908773250209396]","[3.012649555124314e-16, 1.2921431808915959e-11, 0.07077811967443287]","[2.1989260812238915e-16, -0.2221998282370106, 0.03539116832650398]","[3.8263730290247366e-16, 0.22219982826285348, 0.10616507102236176]","[2.6373769318300114e-16, -1.2843767977565637e-11, 0.0707781196744391]","[3.7842435438504032e-16, 0.22219982823726028, 0.03539116832759023]","[1.4905103198096195e-16, -0.22219982826294785, 0.10616507102128797]","[2.8176097562447614e-16, -1.317829065691535e-11, 0.0778555108897264]","[4.0819784720805727e-16, 0.22219982674430042, 0.042468550170466066]","[1.5532410404089503e-16, -0.222199826770657, 0.11324247160898675]","[2.6357253841321694e-16, 1.3240534426698997e-11, 0.07785551088961634]","[1.8157424930694313e-16, -0.22219982674425104, 0.042468550170437214]","[3.4557082751949074e-16, 0.22219982677073213, 0.11324247160879547]","[2.1776568638330487e-16, 1.3323563749649293e-11, 0.08493290894093976]","[1.2643904479461855e-16, -0.22219981782087428, 0.04954589219115893]","[3.090923279719912e-16, 0.2221998178475214, 0.12031992569072059]","[2.7011909439912603e-16, -1.3275594870814732e-11, 0.08493290894072221]","[4.088181647704775e-16, 0.22219981782108073, 0.049545892191936315]","[1.3142002402777453e-16, -0.22219981784763193, 0.12031992568950811]","[2.2608213554421327e-16, -1.3139173457034984e-11, 0.09201032133330338]","[3.553142248029867e-16, 0.2221998045828367, 0.056623221459053505]","[9.685004628543987e-17, -0.22219980460911506, 0.12739742120755326]","[2.3052214124195574e-16, 1.3171209702623496e-11, 0.09201032133299461]","[1.4129012106350816e-16, -0.22219980458279184, 0.05662322145866439]","[3.1975416142040333e-16, 0.22219980460913427, 0.12739742120732483]","[2.651863202592095e-16, 1.278980182448957e-11, 0.09908775167100664]","[1.7147881710822406e-16, -0.22219978999130008, 0.06370056017269246]","[3.588938234101949e-16, 0.22219979001687967, 0.13447494316932082]","[2.7280340421122483e-16, -1.2770419674553299e-11, 0.09908775167062989]","[4.2517454286089897e-16, 0.22219978999144116, 0.06370056017308001]","[1.204322655615507e-16, -0.222199790016982, 0.13447494316817976]","[1.7059232199903093e-16, -1.2177177787625874e-11, 0.10616519990657826]","[3.373268171595341e-16, 0.2221997767693705, 0.07077792538267078]","[3.85782683852773e-18, -0.22219977679372485, 0.14155247443048574]","[1.5420249808117246e-16, 1.218031614870448e-11, 0.10616519990616181]","[9.904517060962913e-18, -0.2221997767693095, 0.07077792538189115]","[2.98500479101382e-16, 0.22219977679367012, 0.14155247443043248]","[1.126251643933104e-16, 1.1350546335253585e-11, 0.11324266271944583]","[-1.137837876607104e-17, -0.22219976728555949, 0.07785532864072481]","[2.3662870755269186e-16, 0.2221997673082606, 0.14862999679816685]","[1.2527320770881937e-16, -1.1358972996715891e-11, 0.11324266271902152]","[2.9766523271027106e-16, 0.22219976728562252, 0.07785532864074879]","[-4.711881729263231e-17, -0.22219976730834046, 0.14862999679729424]","[7.651230447453668e-17, -1.0322066655235656e-11, 0.12032013407031597]","[2.355225652568688e-16, 0.22219976339863234, 0.08493277557883408]","[-8.249795630779543e-17, -0.2221997634192765, 0.15570749256179786]","[1.237402801699559e-16, 1.0296822946080703e-11, 0.1203201340699167]","[-1.8817130774039591e-19, -0.22219976339854716, 0.08493277557774091]","[2.4766873164765223e-16, 0.2221997634191408, 0.1557074925620925]","[8.002943400728959e-17, 9.021064386755884e-12, 0.12739760599639485]","[-3.9427114416044565e-17, -0.22219976624161022, 0.09201026534801027]","[1.9948598243062375e-16, 0.22219976625965235, 0.16278494664477944]","[9.955362410000695e-17, -9.057767792320568e-12, 0.12739760599605135]","[2.175370731116737e-16, 0.22219976624159601, 0.09201026534780785]","[-1.8429824911659786e-17, -0.22219976625971152, 0.16278494664429485]","[4.920735951612942e-17, -7.560528710840731e-12, 0.13447506973862017]","[2.03600727854918e-16, 0.22219977592623294, 0.09908778989159067]","[-1.0518600882265915e-16, -0.222199775941354, 0.16986234958564966]","[7.903662518166056e-17, 7.507523236665406e-12, 0.1344750697383572]","[-6.91479819631302e-17, -0.22219977592613607, 0.09908778989038665]","[2.2722123232645134e-16, 0.22219977594115112, 0.1698623495863278]","[1.6179286578475929e-16, 5.738626792850118e-12, 0.1415525173295133]","[-1.465581133516211e-17, -0.22219979113012311, 0.10616533293771091]","[3.382415429046807e-16, 0.22219979114160038, 0.17693970172131568]","[9.919314689330588e-17, -5.804558392098842e-12, 0.1415525173293448]","[2.6214038317512766e-16, 0.22219979113005597, 0.10616533293753508]","[-6.37540893885159e-17, -0.22219979114166508, 0.1769397017211545]","[1.5319497477316657e-16, -3.7545868513809294e-12, 0.14862994382433542]","[3.4260489651319594e-16, 0.22219980852067417, 0.11324286861731654]","[-3.6214946966862776e-17, -0.22219980852818333, 0.1840170190313543]","[1.3927994500261103e-16, 3.674712956336831e-12, 0.1486299438242585]","[-8.052016026994849e-17, -0.2221998085206095, 0.11324286861633236]","[3.5908005027517056e-16, 0.2221998085279589, 0.18401701903218465]","[1.9196197312531627e-16, 1.254524207372506e-12, 0.15570735043692818]","[-1.9459110626688667e-17, -0.22219982194204813, 0.12032035948877662]","[4.033830568773212e-16, 0.22219982194455717, 0.19109434138507975]","[2.330732859928492e-16, -1.3524400340841351e-12, 0.15570735043691597]","[4.218029231234287e-16, 0.2221998219419914, 0.12032035948902234]","[4.434364886226968e-17, -0.22219982194469629, 0.1910943413848096]"
"[-4.0137742336756764e-17, 3.733848935313363e-17, 7.122804693206835e-13]","[-3.1388332506518205e-17, -0.2221376381975609, -0.035775266539308]","[-4.888715216699532e-17, 0.22213763819756097, 0.035775266540732556]","[-4.0976935676614e-18, 2.9365718169912214e-13, 1.079858839443002e-12]","[-4.544995645429394e-18, 0.2221376381984709, -0.03577526653511403]","[-3.650391489893406e-18, -0.2221376381978836, 0.035775266537273746]","[1.3424748767553831e-17, -5.788874212428404e-13, 0.007154919419527696]","[6.5138048667624075e-18, 0.22213788900793935, -0.028618789737327014]","[2.0335692668345253e-17, -0.22213788900909714, 0.042928628576382404]","[9.725479092496892e-19, 8.09799907853326e-13, 0.007154919419648496]","[-1.1372721332884408e-17, -0.22213788900749015, -0.028618789738561693]","[1.3317817151383786e-17, 0.22213788900910975, 0.04292862857785869]","[4.249104608306413e-17, 2.7177502926742643e-12, 0.014309546422148774]","[2.2399306055265497e-17, -0.22213810056090438, -0.021462849052380238]","[6.258278611086276e-17, 0.22213810056633987, 0.050081941896677785]","[2.2949234064089725e-17, -2.5093792685694934e-12, 0.01430954642241986]","[5.276753455109889e-17, 0.22213810056109287, -0.021462849052232516]","[-6.869066422919441e-18, -0.22213810056611163, 0.05008194189707224]","[2.123051381873116e-17, -4.3643879945334515e-12, 0.0214639288254918]","[7.681924715194197e-17, 0.22213827573951478, -0.014307378804175437]","[-3.435821951447964e-17, -0.22213827574824357, 0.05723523645515904]","[3.5363281296714824e-17, 4.556343140212205e-12, 0.021463928825858514]","[-1.9558355959566958e-18, -0.22213827573919168, -0.014307378804623204]","[7.268239818938635e-17, 0.2221382757483044, 0.05723523645634023]","[1.5581802529332962e-17, 6.280806352824449e-12, 0.028618110760283987]","[-6.135263690558689e-17, -0.22213841751587463, -0.007152316421293738]","[9.251624196425282e-17, 0.22213841752843624, 0.06438853794186171]","[8.063084122076441e-17, -6.1099076447397295e-12, 0.028618110760695634]","[1.34168495779761e-16, 0.222138417516106, -0.007152316420506316]","[2.7093186661767815e-17, -0.22213841752832583, 0.06438853794189758]","[9.471510486038452e-17, -7.707754823907125e-12, 0.035772132546775345]","[9.748598015080138e-17, 0.22213852896330055, 2.3974821079311703e-6]","[9.194422956996766e-17, -0.22213852897871605, 0.07154186761144277]","[7.806926068741646e-17, 7.862852284618959e-12, 0.03577213254718664]","[4.141764538739671e-17, -0.2221385289630868, 2.3974821553446324e-6]","[1.147208759874362e-16, 0.2221385289788125, 0.07154186761221794]","[8.26749200924734e-17, 9.27049126062566e-12, 0.042926030572883016]","[5.0738671036000635e-17, -0.222138613241751, 0.007156818910993359]","[1.1461116914894618e-16, 0.222138613260292, 0.07869524223477267]","[9.132518434783936e-17, -9.134915308407203e-12, 0.04292603057325499]","[9.727306062391467e-17, 0.22213861324200943, 0.0071568189121279935]","[8.537730807176405e-17, -0.22213861326027926, 0.07869524223438198]","[1.0846817099691589e-16, -1.036549020439133e-11, 0.05007983718671773]","[1.3458452841485812e-16, 0.22213867358914666, 0.014311000310892323]","[8.235181357897368e-17, -0.22213867360987763, 0.08584867406254312]","[1.1140214186715557e-16, 1.0485636461710054e-11, 0.050079837187018555]","[4.7246584218251837e-17, -0.22213867358901937, 0.014311000311149215]","[1.755576995160593e-16, 0.22213867360999065, 0.0858486740628879]","[1.952338211366779e-16, 1.1488806108648738e-11, 0.057233580606560946]","[1.5481571800470098e-16, -0.22213871330252963, 0.02146499037445518]","[2.3565192426865484e-16, 0.22213871332550725, 0.09300217083866671]","[9.885403431972454e-17, -1.1386053632608701e-11, 0.057233580606766636]","[1.3702641113900588e-16, 0.22213871330279295, 0.021464990375657397]","[6.068165750044318e-17, -0.22213871332556506, 0.09300217083787587]","[2.2759406339356737e-16, -1.2182538896369447e-11, 0.06438728485238931]","[2.7289344430027185e-16, 0.22213873572236426, 0.02861883386192595]","[1.8229468248686287e-16, -0.22213873574672932, 0.10015573584285267]","[1.1574879179814693e-16, 1.2270199539230216e-11, 0.06438728485248385]","[4.6134631225390364e-17, -0.22213873572229534, 0.02861883386213722]","[1.8536295237090348e-16, 0.22213873574683576, 0.10015573584283048]","[2.6800839763832615e-16, 1.282091360416738e-11, 0.07154096970439686]","[2.4062382007758965e-16, -0.22213874420568416, 0.03577257140330473]","[2.9539297519906265e-16, 0.22213874423132599, 0.10730936800548899]","[1.6511716572040294e-16, -1.2749089456661225e-11, 0.07154096970437347]","[2.3434333167973067e-16, 0.22213874420592697, 0.03577257140434301]","[9.589099976107522e-17, -0.22213874423142513, 0.10730936800440394]","[1.856472386947352e-16, -1.3081468155009998e-11, 0.0786946506958437]","[2.179715441736266e-16, 0.2221387420983814, 0.04292623930902041]","[1.5332293321584378e-16, -0.22213874212454435, 0.11446306208266697]","[1.3801684606988555e-16, 1.3138260993478796e-11, 0.07869465069570367]","[1.215218908081773e-16, -0.22213874209834125, 0.04292623930898396]","[1.545118013315938e-16, 0.2221387421246178, 0.11446306208242338]","[9.263131120496925e-17, 1.3222015505509327e-11, 0.0858483391501569]","[1.0674202011100718e-16, -0.22213873269335624, 0.05007986935460411]","[7.852060229893133e-17, 0.22213873271980025, 0.12161680894570968]","[1.1737420477837035e-16, -1.3179332707258193e-11, 0.08584833914990972]","[1.4959031840525947e-16, 0.2221387326935552, 0.05007986935532778]","[8.515809115148122e-17, -0.22213873271991388, 0.12161680894449166]","[3.831984255980604e-18, -1.3046086313262887e-11, 0.09300204227581758]","[2.7440803183478138e-17, 0.22213871918120334, 0.05723348856255709]","[-1.977683467151693e-17, -0.22213871920729553, 0.12877059598907808]","[5.847223972704487e-17, 1.3073286582908174e-11, 0.09300204227548067]","[7.799133566767005e-17, -0.22213871918116437, 0.0572334885621473]","[3.8953143786419684e-17, 0.22213871920731096, 0.12877059598881405]","[1.2276380969521822e-17, 1.26982700144653e-11, 0.10015576333760898]","[4.627735879056309e-17, -0.22213870457991233, 0.0643871189417578]","[-2.1724596851519447e-17, 0.22213870460530885, 0.13592440773346015]","[2.3016530855807104e-17, -1.2683254227653457e-11, 0.1001557633372063]","[4.1951033912587383e-17, 0.22213870458004567, 0.06438711894208937]","[4.082027799026821e-18, -0.22213870460541216, 0.13592440773232323]","[8.677345086361888e-18, -1.2098839945937134e-11, 0.10730950192980328]","[4.0020316692925806e-17, 0.22213869164531033, 0.0715407772008664]","[-2.266562652020203e-17, -0.22213869166950803, 0.14307822665874015]","[-5.127800656737036e-17, 1.209774790994382e-11, 0.107309501929364]","[-4.1630010259366307e-17, -0.22213869164525266, 0.07154077720006148]","[-6.092600287537441e-17, 0.22213869166944814, 0.14307822665866654]","[-8.760734082405869e-17, 1.1279655180177211e-11, 0.11446325438672261]","[-7.068345127943759e-17, -0.22213868274616755, 0.07869447438535504]","[-1.0453123036867978e-16, 0.22213868276872684, 0.15023203438809019]","[-4.8457827826200245e-17, -1.1291840447573598e-11, 0.11446325438627938]","[-1.2887495491052829e-17, 0.22213868274622148, 0.07869447438532241]","[-8.402816016134766e-17, -0.22213868276880513, 0.15023203438723637]","[-5.735126071630008e-17, -1.0268231732629117e-11, 0.12161701438003067]","[-8.915986815861526e-17, 0.22213867969758402, 0.08584821543944265]","[-2.5542653273984888e-17, -0.22213867971812049, 0.15738581332061868]","[-4.0586204394408545e-17, 1.0239640862645866e-11, 0.12161701437961672]","[9.552102147101589e-19, -0.2221386796974997, 0.08584821543832699]","[-8.212761900352725e-17, 0.222138679717979, 0.15738581332090645]","[-5.505447376398861e-17, 8.978897511789381e-12, 0.12877077377180562]","[-9.071148432787722e-18, -0.22213868352942373, 0.09300199862048983]","[-1.010377990951895e-16, 0.22213868354738153, 0.16453954892312142]","[-3.019216004418698e-17, -9.018672148437416e-12, 0.12877077377145194]","[-6.309818748450101e-17, 0.2221386835294006, 0.09300199862023964]","[2.7138673961270534e-18, -0.22213868354743796, 0.16453954892266423]","[-1.428752925825583e-17, -7.536526484860052e-12, 0.13592452382061776]","[-3.289763438698651e-17, 0.22213869416856527, 0.10015581473381524]","[4.322575870474852e-18, -0.22213869418363832, 0.17169323290742028]","[2.93160332362009e-17, 7.480567402638368e-12, 0.135924523820349]","[7.183439723612175e-17, -0.22213869416846815, 0.1001558147325955]","[-1.3202330763719942e-17, 0.2221386941834293, 0.1716932329081025]","[-6.889839860106657e-17, 5.725438871723233e-12, 0.14307825687831527]","[-2.401421618732857e-17, -0.2221387099944115, 0.10730964606554995]","[-1.1378258101480457e-16, 0.22213871000586238, 0.1788468676910806]","[-4.4315276939540345e-17, -5.794320917305934e-12, 0.1430782568781447]","[-6.417746581793817e-17, 0.22213870999433757, 0.1073096460653481]","[-2.445308806114251e-17, -0.2221387100059262, 0.17884686769094132]","[-4.539989549081188e-18, -3.7542835593062206e-12, 0.15023196877390865]","[-1.7481117519506523e-17, 0.22213872721656133, 0.11446346490614487]","[8.401138421344147e-18, -0.22213872722406988, 0.18600047264167244]","[-1.8731293163913497e-17, 3.671583201347227e-12, 0.15023196877383216]","[2.1016751427723558e-17, -0.22213872721649755, 0.11446346490515896]","[-5.847933775555055e-17, 0.22213872722384073, 0.18600047264250535]","[1.4562618105352094e-18, 1.2539939573433761e-12, 0.15738566216670544]","[5.913569334586235e-17, -0.22213873899396822, 0.1216172314265606]","[-5.622316972479193e-17, 0.2221387389964762, 0.19315409290685026]","[3.337537652092911e-17, -1.3549907747936434e-12, 0.15738566216669408]","[-1.0024103169013134e-17, 0.2221387389939086, 0.12161723142680633]","[7.677485621087134e-17, -0.2221387389966186, 0.19315409290658184]"
