x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138
"[0.0, 0.0, 0.0]","[0.0, -0.0222229876633906, -0.003519775463405195]","[0.0, 0.0222229876633906, 0.003519775463405195]","[0.0, 0.0, 0.0]","[0.0, 0.0222229876633906, -0.003519775463405195]","[0.0, -0.0222229876633906, 0.003519775463405195]","[0.0, 0.0, 0.007039550926810391]","[0.0, 0.0222229876633906, 0.003519775463405196]","[0.0, -0.0222229876633906, 0.010559326390215586]","[0.0, 0.0, 0.007039550926810391]","[0.0, -0.0222229876633906, 0.003519775463405196]","[0.0, 0.0222229876633906, 0.010559326390215586]","[0.0, 0.0, 0.014079101853620782]","[0.0, -0.0222229876633906, 0.010559326390215586]","[0.0, 0.0222229876633906, 0.017598877317025977]","[0.0, 0.0, 0.014079101853620782]","[0.0, 0.0222229876633906, 0.010559326390215586]","[0.0, -0.0222229876633906, 0.017598877317025977]","[0.0, 0.0, 0.021118652780431176]","[0.0, 0.0222229876633906, 0.01759887731702598]","[0.0, -0.0222229876633906, 0.02463842824383637]","[0.0, 0.0, 0.021118652780431176]","[0.0, -0.0222229876633906, 0.01759887731702598]","[0.0, 0.0222229876633906, 0.02463842824383637]","[0.0, 0.0, 0.028158203707241564]","[0.0, -0.0222229876633906, 0.024638428243836368]","[0.0, 0.0222229876633906, 0.031677979170646756]","[0.0, 0.0, 0.028158203707241564]","[0.0, 0.0222229876633906, 0.024638428243836368]","[0.0, -0.0222229876633906, 0.031677979170646756]","[0.0, 0.0, 0.035197754634051955]","[0.0, 0.0222229876633906, 0.03167797917064676]","[0.0, -0.0222229876633906, 0.038717530097457147]","[0.0, 0.0, 0.035197754634051955]","[0.0, -0.0222229876633906, 0.03167797917064676]","[0.0, 0.0222229876633906, 0.038717530097457147]","[0.0, 0.0, 0.04223730556086235]","[0.0, -0.0222229876633906, 0.03871753009745716]","[0.0, 0.0222229876633906, 0.045757081024267544]","[0.0, 0.0, 0.04223730556086235]","[0.0, 0.0222229876633906, 0.03871753009745716]","[0.0, -0.0222229876633906, 0.045757081024267544]","[0.0, 0.0, 0.04927685648767274]","[0.0, 0.0222229876633906, 0.04575708102426755]","[0.0, -0.0222229876633906, 0.052796631951077935]","[0.0, 0.0, 0.04927685648767274]","[0.0, -0.0222229876633906, 0.04575708102426755]","[0.0, 0.0222229876633906, 0.052796631951077935]","[0.0, 0.0, 0.05631640741448313]","[0.0, -0.0222229876633906, 0.052796631951077935]","[0.0, 0.0222229876633906, 0.05983618287788832]","[0.0, 0.0, 0.05631640741448313]","[0.0, 0.0222229876633906, 0.052796631951077935]","[0.0, -0.0222229876633906, 0.05983618287788832]","[0.0, 0.0, 0.06335595834129353]","[0.0, 0.0222229876633906, 0.05983618287788833]","[0.0, -0.0222229876633906, 0.06687573380469872]","[0.0, 0.0, 0.06335595834129353]","[0.0, -0.0222229876633906, 0.05983618287788833]","[0.0, 0.0222229876633906, 0.06687573380469872]","[0.0, 0.0, 0.07039550926810391]","[0.0, -0.0222229876633906, 0.06687573380469872]","[0.0, 0.0222229876633906, 0.0739152847315091]","[0.0, 0.0, 0.07039550926810391]","[0.0, 0.0222229876633906, 0.06687573380469872]","[0.0, -0.0222229876633906, 0.0739152847315091]","[0.0, 0.0, 0.0774350601949143]","[0.0, 0.0222229876633906, 0.07391528473150911]","[0.0, -0.0222229876633906, 0.0809548356583195]","[0.0, 0.0, 0.0774350601949143]","[0.0, -0.0222229876633906, 0.07391528473150911]","[0.0, 0.0222229876633906, 0.0809548356583195]","[0.0, 0.0, 0.0844746111217247]","[0.0, -0.0222229876633906, 0.08095483565831951]","[0.0, 0.0222229876633906, 0.0879943865851299]","[0.0, 0.0, 0.0844746111217247]","[0.0, 0.0222229876633906, 0.08095483565831951]","[0.0, -0.0222229876633906, 0.0879943865851299]","[0.0, 0.0, 0.09151416204853509]","[0.0, 0.0222229876633906, 0.0879943865851299]","[0.0, -0.0222229876633906, 0.09503393751194028]","[0.0, 0.0, 0.09151416204853509]","[0.0, -0.0222229876633906, 0.0879943865851299]","[0.0, 0.0222229876633906, 0.09503393751194028]","[0.0, 0.0, 0.09855371297534549]","[0.0, -0.0222229876633906, 0.0950339375119403]","[0.0, 0.0222229876633906, 0.10207348843875068]","[0.0, 0.0, 0.09855371297534549]","[0.0, 0.0222229876633906, 0.0950339375119403]","[0.0, -0.0222229876633906, 0.10207348843875068]","[0.0, 0.0, 0.10559326390215586]","[0.0, 0.0222229876633906, 0.10207348843875066]","[0.0, -0.0222229876633906, 0.10911303936556105]","[0.0, 0.0, 0.10559326390215586]","[0.0, -0.0222229876633906, 0.10207348843875066]","[0.0, 0.0222229876633906, 0.10911303936556105]","[0.0, 0.0, 0.11263281482896625]","[0.0, -0.0222229876633906, 0.10911303936556106]","[0.0, 0.0222229876633906, 0.11615259029237145]","[0.0, 0.0, 0.11263281482896625]","[0.0, 0.0222229876633906, 0.10911303936556106]","[0.0, -0.0222229876633906, 0.11615259029237145]","[0.0, 0.0, 0.11967236575577667]","[0.0, 0.0222229876633906, 0.11615259029237147]","[0.0, -0.0222229876633906, 0.12319214121918186]","[0.0, 0.0, 0.11967236575577667]","[0.0, -0.0222229876633906, 0.11615259029237147]","[0.0, 0.0222229876633906, 0.12319214121918186]","[0.0, 0.0, 0.12671191668258705]","[0.0, -0.0222229876633906, 0.12319214121918186]","[0.0, 0.0222229876633906, 0.13023169214599226]","[0.0, 0.0, 0.12671191668258705]","[0.0, 0.0222229876633906, 0.12319214121918186]","[0.0, -0.0222229876633906, 0.13023169214599226]","[0.0, 0.0, 0.13375146760939743]","[0.0, 0.0222229876633906, 0.13023169214599223]","[0.0, -0.0222229876633906, 0.13727124307280264]","[0.0, 0.0, 0.13375146760939743]","[0.0, -0.0222229876633906, 0.13023169214599223]","[0.0, 0.0222229876633906, 0.13727124307280264]","[0.0, 0.0, 0.14079101853620782]","[0.0, -0.0222229876633906, 0.1372712430728026]","[0.0, 0.0222229876633906, 0.14431079399961302]","[0.0, 0.0, 0.14079101853620782]","[0.0, 0.0222229876633906, 0.1372712430728026]","[0.0, -0.0222229876633906, 0.14431079399961302]","[0.0, 0.0, 0.1478305694630182]","[0.0, 0.0222229876633906, 0.144310793999613]","[0.0, -0.0222229876633906, 0.1513503449264234]","[0.0, 0.0, 0.1478305694630182]","[0.0, -0.0222229876633906, 0.144310793999613]","[0.0, 0.0222229876633906, 0.1513503449264234]","[0.0, 0.0, 0.1548701203898286]","[0.0, -0.0222229876633906, 0.1513503449264234]","[0.0, 0.0222229876633906, 0.15838989585323382]","[0.0, 0.0, 0.1548701203898286]","[0.0, 0.0222229876633906, 0.1513503449264234]","[0.0, -0.0222229876633906, 0.15838989585323382]"
"[-6.811871748649797e-16, -2.416622188031255e-16, 2.2514913045119438e-13]","[-6.79963061227084e-16, -0.022228094697931945, -0.003487378112308756]","[-6.824112885028754e-16, 0.02222809469793146, 0.0034873781127590544]","[-4.773784967343501e-16, 3.7697286651707683e-13, 3.360739424297181e-13]","[-4.683667088169218e-16, 0.022228360543136243, -0.003485683229835978]","[-4.863902846517784e-16, -0.022228360542382298, 0.0034856832305081263]","[-4.0179098539998397e-16, 2.593650130476733e-6, 0.007066967642456952]","[-3.780295415622723e-16, 0.02221632504265099, 0.00348923964539671]","[-4.2555242923769564e-16, -0.022211137742390037, 0.010644695639517194]","[-1.9540244328540516e-16, -3.192368230961211e-6, 0.007067945589283472]","[-2.1015398920356257e-16, -0.022216495726735928, 0.003487560986614124]","[-1.8065089736724775e-16, 0.022210110990274003, 0.01064833019195282]","[8.103924548622558e-16, 2.476967884902207e-6, 0.014167425291605322]","[8.003719110250959e-16, -0.022220279517149725, 0.010646190535606882]","[8.204129986994157e-16, 0.02222523345291953, 0.017688660047603763]","[3.4052087026365684e-16, -3.86137760049794e-6, 0.014168373296367054]","[3.362373924505244e-16, 0.022219312546071415, 0.010649774035549111]","[3.4480434807678927e-16, -0.02222703530127241, 0.017686972557184995]","[-6.686573370465018e-16, -2.661581263527685e-7, 0.02118586642379015]","[-6.657394136611549e-16, 0.02222654128976127, 0.017690293412890867]","[-6.715752604318487e-16, -0.02222707360601397, 0.024681439434689433]","[-4.67396420184783e-16, -1.935799953043098e-6, 0.021186843017319892]","[-4.809327045262217e-16, -0.0222283386006272, 0.017688698002860975]","[-4.538601358433443e-16, 0.022224467000721115, 0.02468498803177881]","[5.255083615710073e-16, -2.4576606119213026e-6, 0.028181730911625295]","[5.56241232684632e-16, -0.02222878509581801, 0.024683107076028686]","[4.947754904573825e-16, 0.02222386977459417, 0.0316803547472219]","[4.080726281961258e-16, -5.120179288829506e-7, 0.028182873176496863]","[3.8537493924579133e-16, 0.022226174551250137, 0.024686531637762806]","[4.3077031714646024e-16, -0.0222271985871079, 0.03167921471523092]","[3.9662971123992605e-16, -5.837191007952039e-7, 0.03518639867572659]","[3.6056154461053454e-16, 0.022224814503639292, 0.03168187676245205]","[4.3269787786931756e-16, -0.022225981941840882, 0.038690920589001136]","[4.1827599039683524e-16, -3.0585174834677443e-6, 0.03518730461311006]","[4.588266395806507e-16, -0.02222815874853747, 0.03168089338229254]","[3.7772534121301976e-16, 0.022222041713570537, 0.03869371584392758]","[3.4090022240834313e-16, -3.1626594760488456e-6, 0.04220687329639522]","[3.8487898484914696e-16, -0.02222701290583922, 0.03869254829332232]","[2.969214599675393e-16, 0.022220687586887125, 0.04572119829946812]","[5.617121760043488e-16, -1.0368195959001478e-6, 0.04220795184502573]","[5.177995011238832e-16, 0.022223055595110265, 0.038695158605650544]","[6.056248508848145e-16, -0.022225129234302067, 0.04572074508440092]","[5.046410537149257e-16, -1.4102401687479181e-6, 0.04924182998587422]","[4.772233427482152e-16, 0.022221655580268986, 0.04572254802210771]","[5.320587646816363e-16, -0.022224476060606478, 0.052761111949640734]","[4.0002627496327487e-16, -3.1987065404096865e-6, 0.04924254520918648]","[4.4344023980255287e-16, -0.022226112282703346, 0.045722302009293496]","[3.5661231012399687e-16, 0.02221971486962253, 0.05276278840907946]","[1.1164971751908517e-15, -3.100154129928925e-6, 0.056286002434081134]","[1.1505510795592882e-15, -0.022225509497702238, 0.0527625775424863]","[1.0824432708224152e-15, 0.022219309189442378, 0.05980942732567597]","[9.429782799713948e-16, -1.7536993981768651e-6, 0.05628692224895746]","[9.15756125655171e-16, 0.022220740277696473, 0.05276403118649301]","[9.702004342876186e-16, -0.02222424767649283, 0.05980981331142191]","[7.322589750280958e-16, -1.881926905397366e-6, 0.06333563935781482]","[7.141037080367428e-16, 0.022220264300658606, 0.05981055538140194]","[7.504142420194487e-16, -0.022224028154469402, 0.0668607233342277]","[6.953242760618157e-16, -3.036298927617181e-6, 0.06333613349894684]","[7.169972593374086e-16, -0.022225201863106774, 0.059811171422809]","[6.736512927862228e-16, 0.02221912926525154, 0.06686109557508468]","[8.391583743346491e-16, -2.877937282347472e-6, 0.07038832793390168]","[8.481362292021826e-16, -0.022224821914414623, 0.06686196920609272]","[8.301805194671156e-16, 0.022219066039849928, 0.07391468666171064]","[8.072847441724056e-16, -1.916723967674183e-6, 0.07038904613406957]","[8.020667579406371e-16, 0.022219935832111497, 0.06686211134931988]","[8.125027304041742e-16, -0.022223769280046848, 0.07391598091881926]","[1.1885012863962665e-15, -1.809955234960003e-6, 0.07744461388733526]","[1.1818121129781686e-15, 0.02221971081234097, 0.07391558926625486]","[1.1951904598143644e-15, -0.022223330722810887, 0.08097363850841566]","[1.2713301360887683e-15, -2.673833906122996e-6, 0.07744490244426117]","[1.2856756415953229e-15, -0.02222438953995213, 0.0739171055283846]","[1.2569846305822138e-15, 0.022219041872139883, 0.08097269936013773]","[1.3949920546533566e-15, -2.2893332614244636e-6, 0.08450409718078253]","[1.3943140675663977e-15, -0.02222374208596435, 0.0809746443110885]","[1.3956700417403156e-15, 0.022219163419441502, 0.08803355005047656]","[1.4310910454171579e-15, -1.6999985767057122e-6, 0.08450459890109102]","[1.4388445676537696e-15, 0.022219490805414795, 0.08097349719587157]","[1.4233375231805462e-15, -0.022222890802568205, 0.08803570060631047]","[1.1102174814589785e-15, -1.5841221626036297e-6, 0.09156550733841755]","[1.1177641973859653e-15, 0.022219580913997308, 0.08803424348028628]","[1.1026707655319917e-15, -0.022222749158322518, 0.09509677119654882]","[1.1724802869343479e-15, -1.7429227983331886e-6, 0.09156563001034027]","[1.1672456987874602e-15, -0.022223259955583087, 0.08803658187215102]","[1.1777148750812356e-15, 0.02221977410998642, 0.09509467814852951]","[7.929003431332047e-16, -9.908769412634518e-7, 0.09862233072407425]","[7.816804576647273e-16, -0.022223180144195054, 0.0950975180807767]","[8.041202286016821e-16, 0.02222119839031253, 0.10214714336737181]","[9.34126438487063e-16, -1.5189849626077977e-6, 0.09862263743263544]","[9.50333829170958e-16, 0.022220263434321957, 0.09509526077143586]","[9.179190478031678e-16, -0.02222330140424717, 0.10215001409383502]","[8.804745092638582e-16, -1.442475919487456e-6, 0.10566447397463737]","[8.804181673857861e-16, 0.02222200190318643, 0.10214758331259151]","[8.805308511419304e-16, -0.022224886855025407, 0.10918136463668322]","[8.588537654835963e-16, -1.2436817991085773e-7, 0.10566449859729911]","[8.358796659802581e-16, -0.022224040748124174, 0.10215059183455698]","[8.818278649869346e-16, 0.022223792011764353, 0.10917840536004124]","[1.1273364522086626e-15, 7.150705519890748e-7, 0.11267829813042214]","[1.1080789081259854e-15, -0.02222593533708372, 0.10918172671591517]","[1.1465939962913397e-15, 0.0222273654781877, 0.11617486954492912]","[9.144320617606269e-16, -1.2348534022536624e-6, 0.11267845708361471]","[9.367237965022845e-16, 0.0222249073434939, 0.1091786566545399]","[8.921403270189693e-16, -0.022227377050298407, 0.11617825751268952]","[9.461259220157076e-16, -6.529235407623431e-7, 0.11965525883097264]","[9.625165905358639e-16, 0.02222854251717562, 0.11617490395561379]","[9.297352534955514e-16, -0.022229848364257142, 0.12313561370633148]","[8.815644907001884e-16, 1.2525282096340872e-6, 0.11965521759145076]","[8.638597082381842e-16, -0.02222849263474716, 0.11617837563501973]","[8.992692731621924e-16, 0.022230997691166425, 0.12313205954788178]","[8.772416364289074e-16, 1.112464092041666e-6, 0.126601728058491]","[8.454477074222982e-16, -0.022230295575652502, 0.12313553467519836]","[9.090355654355166e-16, 0.022232520503836582, 0.1300679214417836]","[7.299988878629647e-16, 6.438306684933737e-7, 0.12660171971536416]","[7.653894975803753e-16, 0.02223148969636831, 0.12313192258937866]","[6.946082781455541e-16, -0.022230202035031323, 0.13007151684134965]","[7.449971921344144e-16, 3.0343612011469855e-6, 0.1335539377537724]","[7.838441409958258e-16, 0.022231315917322712, 0.13006775085950154]","[7.06150243273003e-16, -0.022225247194920417, 0.13704012464804324]","[8.138993109888276e-16, -1.175718407427574e-7, 0.13355379117363447]","[7.902619402700273e-16, -0.02222899092081809, 0.13007137970525162]","[8.375366817076279e-16, 0.022228755777136604, 0.13703620264201732]","[6.791416602842812e-16, -2.9811512994586505e-6, 0.14058900871613142]","[6.473207781123433e-16, -0.02222133716909905, 0.1370401136956626]","[7.109625424562192e-16, 0.022215374866500135, 0.14413790373660024]","[7.034393709898493e-16, 7.026919488891101e-6, 0.1405889336099909]","[7.443814360155661e-16, 0.022224766778550554, 0.13703618318882946]","[6.624973059641325e-16, -0.02221071293957277, 0.14414168403115232]","[6.479201607678807e-16, 1.0197317782786797e-5, 0.14781785393679758]","[7.132850381932988e-16, 0.022207270795011703, 0.1441381896794909]","[5.825552833424626e-16, -0.02218687615944613, 0.15149751819410426]","[6.567916551624292e-16, -5.1458235494126335e-6, 0.1478179293950243]","[6.049287245372755e-16, -0.0222028312207024, 0.14414195836561983]","[7.086545857875829e-16, 0.02219253957360357, 0.15149390042442878]","[7.476968875946058e-16, -1.0922392270839695e-6, 0.1552892271519896]","[6.812682903858443e-16, -0.022179369043982253, 0.15149791630062712]","[8.141254848033673e-16, 0.022177184565528085, 0.15908053800335206]","[6.348722680588665e-16, 6.988048077804123e-6, 0.15528932615411503]","[7.196446711518693e-16, 0.022184642289924922, 0.15149437525468554]","[5.5009986496586375e-16, -0.02217066619376931, 0.15908427705354453]"
"[-9.291346785109317e-16, -5.507947806351016e-16, 2.0389342310608374e-13]","[-9.117345958201159e-16, -0.02222548681982982, -0.003503959991233707]","[-9.465347612017475e-16, 0.022225486819828718, 0.003503959991641494]","[-6.077486656716126e-16, 3.211104253812804e-13, 3.051856116238874e-13]","[-5.909040590216587e-16, 0.022226352503144097, -0.003498464580086367]","[-6.245932723215665e-16, -0.022226352502501875, 0.0034984645806967383]","[-3.6533711427701205e-16, 2.9058534959447826e-6, 0.00714011917255166]","[-3.551836761849664e-16, 0.022207799584817726, 0.003507944289550188]","[-3.754905523690577e-16, -0.022201987877825836, 0.010772294055553132]","[-5.443769323307082e-16, -4.892835409583986e-6, 0.007141905114966271]","[-5.603620850312376e-16, -0.0222086021337663, 0.0035024967297933303]","[-5.283917796301788e-16, 0.02219881646294713, 0.010781313500139212]","[-2.745891105102615e-16, 3.3457464569218767e-6, 0.014301030435959467]","[-2.647083414843978e-16, -0.022218792308320905, 0.010775894938649454]","[-2.844698795361252e-16, 0.02222548380123475, 0.01782616593326948]","[-1.9047883306681313e-16, -7.565201244661209e-6, 0.01430323329773036]","[-2.1266354329402877e-16, 0.02221563436441792, 0.010784795993367232]","[-1.6829412283959749e-16, -0.022230764766907243, 0.017821670602093487]","[4.2644206097608985e-16, -2.1178435742810864e-6, 0.02129846945446839]","[4.2492571274713623e-16, 0.022228893623773553, 0.01782973349757442]","[4.2795840920504346e-16, -0.02223312931092212, 0.02476720541136236]","[3.142279688650709e-16, -4.188067250467939e-6, 0.021300413628434586]","[3.442601104652547e-16, -0.022234226225790847, 0.017825445503424135]","[2.841958272648871e-16, 0.02222585009128991, 0.024775381753445038]","[3.6234694251555113e-16, -5.7437440893029065e-6, 0.028237225298523908]","[3.839051769570353e-16, -0.022237125429803894, 0.024770862890455006]","[3.4078870807406695e-16, 0.022225637941625288, 0.03170358770659281]","[3.0021678490313963e-16, -2.468438613923025e-6, 0.02823958550798863]","[2.802356449061811e-16, 0.02222977594025989, 0.024778760479468146]","[3.2019792490009815e-16, -0.022234712817487734, 0.03170041053650912]","[7.478452699872867e-17, -2.4720947017273342e-6, 0.03518153223774431]","[4.669593559032651e-17, 0.02222761577891456, 0.03170688216452863]","[1.0287311840713083e-16, -0.02223255996831802, 0.03865618231095999]","[-4.132776202425537e-16, -7.391541159970062e-6, 0.03518321375663482]","[-3.994132631591839e-16, -0.022236774114819346, 0.03170405431879805]","[-4.271419773259235e-16, 0.022221991032499406, 0.03866237319447159]","[-6.4071882059920425e-16, -7.950627133899113e-6, 0.04215761751016108]","[-6.195844837140266e-16, -0.022234394780665755, 0.03865973525228998]","[-6.618531574843819e-16, 0.022218493526397955, 0.04565549976803218]","[-5.341556773975545e-16, -3.261789028113893e-6, 0.04215981246112791]","[-5.562150404963755e-16, 0.022223746477603803, 0.03866551660715726]","[-5.120963142987334e-16, -0.022230270055660032, 0.045654108315098564]","[-3.0246492797021513e-16, -3.987687870379656e-6, 0.0491721478082536]","[-3.0460664619741206e-16, 0.02221996368913118, 0.04565846239366818]","[-3.003232097430182e-16, -0.02222793906487194, 0.052685833222839026]","[-2.616146906315134e-16, -8.203276468479414e-6, 0.04917341924993475]","[-2.5632005430769683e-16, -0.02223180587109775, 0.04565752850703801]","[-2.6690932695532996e-16, 0.022215399318160793, 0.05268930999283149]","[-6.10599293683716e-16, -8.038178259665731e-6, 0.05621835052019232]","[-5.928746468523179e-16, -0.022229519876463103, 0.05268907989633678]","[-6.28323940515114e-16, 0.02221344351994377, 0.05974762114404786]","[-6.894320155512653e-16, -4.716950638809472e-6, 0.05622024510329712]","[-7.102369219621613e-16, 0.022216937977190866, 0.05269206536461279]","[-6.686271091403694e-16, -0.022226371878468484, 0.05974842484198146]","[-7.877186108585069e-16, -5.035301431767111e-6, 0.06328909679132097]","[-7.98238988293805e-16, 0.022214907432996745, 0.05975014993120602]","[-7.771982334232089e-16, -0.022224978035860276, 0.06682804365143592]","[-7.535647516185677e-16, -7.832857377916523e-6, 0.06328993883785122]","[-7.251349266337452e-16, -0.02222785050757986, 0.05975146238255102]","[-7.819945766033902e-16, 0.022212184792824025, 0.06682841529315144]","[-9.72021739774964e-16, -7.347056968950319e-6, 0.07037639978118669]","[-9.517916885567116e-16, -0.022226239064450613, 0.06683086202791605]","[-9.922517909932165e-16, 0.02221154495051271, 0.07392193753445733]","[-1.0051450228950504e-15, -5.165562391611193e-6, 0.07037790781168315]","[-1.0221755136675128e-15, 0.02221346350428249, 0.06683072267448711]","[-9.88114532122588e-16, -0.02222379462906571, 0.0739250929488792]","[-7.721944308293835e-16, -5.022833999211806e-6, 0.07747710360075576]","[-7.831545812628775e-16, 0.022212665056589337, 0.0739240282009936]","[-7.612342803958895e-16, -0.022222710724587758, 0.08103017900051791]","[-8.443931858625483e-16, -6.665984743661514e-6, 0.07747755355769909]","[-8.195812612310514e-16, -0.022224865808619924, 0.073927680801345]","[-8.692051104940452e-16, 0.022211533839132602, 0.08102742631405317]","[-8.779845509246666e-16, -5.497158674601892e-6, 0.08458301652755656]","[-8.43739913509977e-16, -0.022223601268495027, 0.08103254476099081]","[-9.12229188339356e-16, 0.022212606951145825, 0.08813348829412232]","[-9.069239217582903e-16, -4.9108237080553685e-6, 0.08458409191959221]","[-9.303215456647958e-16, 0.02221250595029817, 0.0810293216189811]","[-8.835262978517849e-16, -0.022222327597714284, 0.08813886222020331]","[-1.001255419757502e-15, -4.788816269937477e-6, 0.09168236637209184]","[-1.033482606839791e-15, 0.022213842232816486, 0.0881351936522243]","[-9.690282326752131e-16, -0.022223419865356364, 0.09522953909195939]","[-1.049126331506028e-15, -3.918770109240824e-6, 0.09168250268995967]","[-1.011575791309052e-15, -0.022223454077686777, 0.0881409986711401]","[-1.0866768717030039e-15, 0.022215616537468293, 0.09522400670877924]","[-7.208358038016695e-16, -1.966622151592053e-6, 0.09875092282052493]","[-6.786932654641819e-16, -0.022224997879339937, 0.09523142260855878]","[-7.62978342139157e-16, 0.02222106463503675, 0.10227042303249108]","[-7.636646918757312e-16, -4.65855636219266e-6, 0.09875159820376431]","[-7.886995960006212e-16, 0.022217327839307095, 0.09522550679390426]","[-7.386297877508412e-16, -0.02222664495203148, 0.10227768961362435]","[-8.341308926640235e-16, -4.178312357343706e-6, 0.10576152877104678]","[-8.696124448519439e-16, 0.022223524921679356, 0.10227165643246561]","[-7.98649340476103e-16, -0.022231881546394047, 0.10925140110962794]","[-8.098937610717262e-16, -5.618563052091418e-8, 0.10576149036804632]","[-7.724643596025426e-16, -0.022228956630570357, 0.10227925186257988]","[-8.473231625409097e-16, 0.022228844259309318, 0.10924372887351275]","[-6.803532249793225e-16, 1.3158752855574705e-6, 0.11269055686202316]","[-6.370330117812057e-16, -0.022234470529280518, 0.10925256282908555]","[-7.236734381774393e-16, 0.022237102279851633, 0.11612855089496077]","[-7.043698089370431e-16, -2.9107391478885174e-6, 0.11269091728882508]","[-7.221180788845116e-16, 0.022231590145373244, 0.10924461921462585]","[-6.866215389895747e-16, -0.022237411623669018, 0.11613721536302431]","[-7.414808423033033e-16, -3.673159543115051e-7, 0.11954305256978956]","[-7.546625847501533e-16, 0.02223911764904222, 0.11612906538591011]","[-7.282990998564532e-16, -0.022239852280950843, 0.122957039753669]","[-7.423207020782686e-16, 1.5912969150812443e-6, 0.11954291025146703]","[-7.047718369850513e-16, -0.02223927628683818, 0.1161379419517683]","[-7.798695671714859e-16, 0.022242458880668343, 0.12294787855116576]","[-7.894334248341173e-16, 4.625510996555877e-7, 0.12636879213906874]","[-7.479765325275198e-16, -0.02223942035952792, 0.12295739827122301]","[-8.308903171407148e-16, 0.02224034546172723, 0.12978018600691446]","[-7.469760122326866e-16, 3.712801539268746e-6, 0.12636884955960598]","[-7.712480139976087e-16, 0.022242156038293454, 0.12294808321189063]","[-7.227040104677645e-16, -0.022234730435214917, 0.12978961590732133]","[-8.593806713510831e-16, 9.223160609543248e-6, 0.13327367623750264]","[-8.899399264177338e-16, 0.022236363391816456, 0.1297802199056927]","[-8.288214162844325e-16, -0.022217917070597372, 0.13676713256931258]","[-9.140150735050943e-16, -2.0021039836885455e-6, 0.13327350549234593]","[-8.720900402551478e-16, -0.022230664487519612, 0.12978974765937665]","[-9.559401067550407e-16, 0.022226660279552238, 0.1367572633253152]","[-8.091228883868905e-16, -5.703640937548062e-6, 0.14040698232336032]","[-7.522687038255914e-16, -0.022209350284749865, 0.1367671917089538]","[-8.659770729481895e-16, 0.022197943002874768, 0.14404677293776685]","[-9.349279284336054e-16, 1.6092044500174055e-5, 0.14040709140057772]","[-9.689834217500613e-16, 0.022218093233814396, 0.1367572772697363]","[-9.008724351171495e-16, -0.02218590914481405, 0.14405690553141914]","[-9.077936921220294e-16, 2.0053170761304625e-5, 0.14792153343694148]","[-9.274820367945434e-16, 0.0221839236331216, 0.14404689201769863]","[-8.881053474495154e-16, -0.022143817291598995, 0.15179617485618432]","[-9.417994661197768e-16, -6.433823148556552e-6, 0.1479218326901714]","[-8.991622713903295e-16, -0.02217202129196735, 0.14405702581761706]","[-9.84436660849224e-16, 0.022159153645670237, 0.15178663956272573]","[-1.0013559523950412e-15, 2.232424482922954e-6, 0.1558361235144697]","[-9.56667468821996e-16, -0.022132128282314277, 0.15179631212018502]","[-1.0460444359680863e-15, 0.022136593131280122, 0.1598759349087544]","[-9.429154447034672e-16, 1.4586811980167933e-5, 0.15583628207875833]","[-9.64990107326901e-16, 0.02214718771864806, 0.1517868404992114]","[-9.208407820800334e-16, -0.022118014094687725, 0.15988572365830525]"
